duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
0,icmp,ecr_i,SF,0.000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.752941,0.75,0.02,0.75,0,0,0,0.23,0,anomaly
0,tcp,private,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,1,1,0,0,1,0,0,0.313725,0.003922,0.01,1,1,0,1,1,0,0,anomaly
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258317,0.023483,0,0,1,1,0.09,0.05,0,1,0.047059,0.05,0.06,0,0,0,0,1,1,anomaly
0,tcp,finger,SF,0,0.000332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,0.290196,0.039216,0.04,0.31,0.01,0.2,0.01,0,0,0,normal
0,udp,domain_u,SF,0.000001,0.000058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407045,0.405088,0,0,0,0,1,0.01,0,1,0.996078,1,0.01,0.01,0,0,0,0,0,normal
0,tcp,telnet,SF,0.000002,0.000129,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0.02,0.02,anomaly
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44227,0.003914,0.03,0,0.97,1,0.01,0.07,0,1,0.007843,0.01,0.08,0,0,0.02,0,0.98,1,anomaly
0,tcp,http,SF,0.000004,0.00047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.007828,0,0,0,0,1,0,0.5,0.670588,1,1,0,0.01,0.03,0,0,0,0,normal
0,udp,domain_u,SF,0.000001,0.000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013699,0.023483,0,0,0,0,1,0,0.25,0.862745,0.862745,1,0,0,0,0,0,0,0,normal
0,udp,domain_u,SF,0.000001,0.000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02544,0.037182,0,0,0,0,1,0,0.11,1,1,1,0,0.01,0,0,0,0,0,normal
0,tcp,http,SF,0.000003,0.004369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.09589,0,0,0,0,1,0,0.12,0.003922,1,1,0,1,0.03,0,0,0,0,normal
0,tcp,telnet,S3,0,0.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,1,1,0,0,1,0,0,1,0.458824,0.46,0.02,0,0,0.53,0.37,0.01,0.01,anomaly
0,tcp,http,SF,0.000004,0.002992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526,0.021526,0,0,0,0,1,0,0,0.411765,1,1,0,0.01,0.02,0,0,0,0,normal
0.130885,tcp,telnet,SF,0,0.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.662745,0.66,0.31,0,0,0.5,0.75,0.31,0.01,anomaly
0,tcp,http,SF,0.000006,0.000184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.005871,0,0,0,0,1,0,0.67,0.513725,1,1,0,0.01,0.03,0,0,0,0,normal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426614,0.037182,0,0,1,1,0.09,0.06,0,1,0.07451,0.07,0.07,0,0,0,0,1,1,anomaly
0,udp,private,SF,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.996078,1,0.01,0,0,0,0,0,0,anomaly
0,tcp,imap4,RSTO,0,0.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0.67,1,0.33,0.67,1,0.729412,0.231373,0.24,0.03,0.01,0.03,0,0,0.9,0.98,anomaly
0,tcp,http,SF,0.000003,0.000213,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.029354,0.029354,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,normal
0,tcp,http,SF,0.000005,0.001684,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007828,0.009785,0,0,0,0,1,0,0.4,0.043137,0.996078,1,0,0.09,0.03,0,0,0,0,normal
0,udp,domain_u,SF,0.000001,0.000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007828,0.009785,0,0,0,0,1,0,0.4,1,0.988235,0.99,0.01,0,0,0,0,0,0,normal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25636,0.009785,0,0,1,1,0.04,0.06,0,1,0.019608,0.02,0.05,0,0,0,0,1,1,anomaly
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526419,0.013699,0,0,1,1,0.03,0.07,0,1,0.027451,0.03,0.07,0,0,0,0,1,1,anomaly
0.036022,tcp,http,RSTR,0.001155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526,0.021526,0,0,1,1,1,0,0,1,0.929412,0.93,0.01,0,0,0,0,0.17,0.18,anomaly
0,icmp,eco_i,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.027397,0,0,0,0,1,0,1,0.007843,0.384314,1,0,1,0.5,0,0,0,0,anomaly
0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.017613,1,0.11,0,0.44,1,0,0.56,0.627451,0.333333,0.34,0.02,0.01,0.02,1,1,0,0,anomaly
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213307,0.009785,0,0,1,1,0.05,0.06,0,1,0.019608,0.02,0.06,0,0,0,0,1,1,anomaly
0,tcp,http,SF,0.000004,0.006497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007828,0.007828,0,0,0,0,1,0,0,0.807843,1,1,0,0,0.01,0,0,0,0,normal
0.12936,tcp,telnet,SF,0,0.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.74902,0.75,0.24,0,0,0.5,0.66,0.24,0.01,anomaly
0,tcp,telnet,RSTO,0.000002,0.00014,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,1,1,1,0,0,1,0.996078,1,0.01,0,0,0.01,0.01,0.02,0.02,anomaly
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391389,0.015656,1,1,0,0,0.04,0.06,0,1,0.031373,0.03,0.07,0,0,1,1,0,0,anomaly
0,icmp,ecr_i,SF,0.000024,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.005871,0,0,0,0,1,0,0.67,0.352941,0.090196,0.01,1,0.01,0.52,0.99,0,0,0,anomaly
0.000017,tcp,smtp,SF,0.000041,0.000218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0,0,1,0,0,1,0.796078,0.8,0.13,0,0,0,0,0.19,0,anomaly
0,tcp,http,SF,0.000004,0.000484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.037182,0.041096,0,0,0,0,1,0,0.1,0.65098,1,1,0,0.01,0.04,0,0,0,0,normal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522505,0.021526,0,0,1,1,0.04,0.06,0,1,0.043137,0.04,0.07,0,0,0,0,1,1,anomaly
0.14154,tcp,telnet,SF,0,0.000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.07451,0.07,0.82,0,0,0,0,0.8,0,anomaly
0,tcp,mtp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559687,0.035225,0,0,1,1,0.06,0.06,0,1,0.070588,0.07,0.06,0,0,0,0,1,1,anomaly
0,tcp,netbios_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350294,0.037182,1,1,0,0,0.11,0.08,0,1,0.07451,0.07,0.08,0,0,1,1,0,0,anomaly
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39726,0.027397,1,1,0,0,0.07,0.06,0,1,0.054902,0.05,0.07,0,0,1,1,0,0,anomaly
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534247,0.005871,0,0,1,1,0.01,0.06,0,1,0.011765,0.01,0.06,0,0,0,0,1,1,anomaly
0,tcp,systat,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46771,0.039139,1,1,0,0,0.08,0.07,0,1,0.078431,0.08,0.08,0,0,1,1,0,0,anomaly
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902153,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,1,0,0,0.04,0,0.96,1,anomaly
0,tcp,private,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387476,0.001957,0,0,1,1,0.01,0.07,0,1,0.003922,0,0.07,0,0,0,0,1,1,anomaly
0.004886,tcp,ftp,SF,0.000003,0.000447,0,0,0,0.019802,0,1,0,0,0,0,0,0,0,0,0,1,0.001957,0.001957,0,0,0,0,1,0,0,1,0.168627,0.17,0.03,0,0,0.27,0,0.02,0,anomaly
0,tcp,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215264,0.017613,1,1,0,0,0.08,0.07,0,1,0.035294,0.04,0.06,0,0,1,1,0,0,anomaly
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422701,0.013699,1,1,0,0,0.03,0.06,0,1,0.027451,0.03,0.07,0,0,1,1,0,0,anomaly
0.004869,tcp,ftp,SF,0.000003,0.000442,0,0,0,0.019802,0,1,0,0,0,0,0,0,0,0,0,1,0.001957,0.001957,0,0,0,0,1,0,0,1,0.015686,0.02,0.21,0,0,0,0,0.2,0,anomaly
0,tcp,http,SF,0.000005,0.006358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.015656,0.037182,0,0,0,0,1,0,0.26,0.282353,1,1,0,0.01,0.04,0,0,0,0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309198,0.009785,1,1,0,0,0.03,0.11,0,1,0.019608,0.02,0.1,0,0,1,1,0,0,anomaly
0.130399,tcp,telnet,SF,0,0.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.733333,0.73,0.02,0,0,0.39,0.39,0.01,0.01,anomaly
0,tcp,http,SF,0.000005,0.019872,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.005871,0,0,0,0,1,0,0.67,0.262745,1,1,0,0.01,0.04,0.01,0,0,0,normal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473581,0.003914,0,0,1,1,0.01,0.07,0,1,0.007843,0.01,0.06,0,0,0,0,1,1,anomaly
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53229,0.027397,0,0,1,1,0.05,0.06,0,1,0.054902,0.05,0.06,0,0,0,0,1,1,anomaly
0.036022,tcp,http,RSTR,0.001109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.023483,0.023483,0,0,1,1,1,0,0,1,0.929412,0.93,0.01,0,0,0,0,0.17,0.19,anomaly
0,tcp,http,SF,0.000005,0.000573,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.019569,0.068493,0,0,0,0,1,0,0.14,1,1,1,0,0,0,0,0,0,0,normal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998043,0.001957,0.01,0,0.96,1,0,1,0,1,0.003922,0,1,0,0,0.02,0,0.97,1,anomaly
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868885,0.001957,0.05,0,0.95,1,0,1,0,1,0.003922,0,1,0,0,0.04,0,0.96,1,anomaly
0,tcp,telnet,SF,0.000002,0.000129,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.470588,0.47,0.02,0,0,0,0,0.01,0.03,anomaly
0.000017,tcp,smtp,SF,0.000064,0.000247,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0,0,0,0.001957,0.005871,0,0,0,0,1,0,1,0.584314,0.4,0.56,0.03,0.01,0.02,0,0,0,0,normal
0,icmp,ecr_i,SF,0.000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62818,0.62818,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,anomaly
0,udp,domain_u,SF,0.000001,0.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234834,0.391389,0,0,0,0,1,0,0.01,1,1,1,0,0.01,0,0,0,0,0,normal
0,tcp,http,SF,0.000004,0.008561,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,0.003922,1,1,0,1,0.03,0,0,0,0,normal
0,tcp,http,SF,0.000003,0.000296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.039139,0.039139,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,normal
0,udp,domain_u,SF,0.000001,0.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272016,0.272016,0,0,0,0,1,0,0,1,0.996078,1,0.01,0,0,0,0,0,0,normal
0.000069,tcp,pop_3,SF,0,0.000069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.964706,0.96,0.02,0,0,0,0,0.01,0,anomaly
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289628,0.001957,0,0,1,1,0.01,0.06,0,1,0.003922,0,0.06,0,0,0,0,1,1,anomaly
0,tcp,link,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455969,0.033268,0,0,1,1,0.07,0.06,0,1,0.066667,0.07,0.07,0,0,0,0,1,1,anomaly
0,udp,domain_u,SF,0.000001,0.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401174,0.399217,0,0,0,0,1,0.01,0,1,0.996078,1,0.01,0,0,0,0,0,0,normal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272016,0.033268,0,0,1,1,0.12,0.06,0,1,0.066667,0.07,0.06,0,0,0,0,1,1,anomaly
0,tcp,http,SF,0.000006,0.000796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526,0.023483,0,0,0,0,1,0,0.17,1,1,1,0,0,0,0,0,0,0,normal
0.130122,tcp,telnet,SF,0,0.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.745098,0.75,0.02,0,0,0.38,0.38,0.01,0.01,anomaly
0,tcp,finger,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391389,0.02544,0,0,1,1,0.06,0.06,0,1,0.05098,0.05,0.07,0,0,0,0,1,1,anomaly
0,tcp,smtp,SF,0.000359,0.00025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,0.392157,0.698039,0.77,0.04,0.01,0.01,0,0,0,0,normal
0,tcp,http,SF,0.000005,0.002536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011742,0.017613,0,0,0,0,1,0,0.33,0.25098,1,1,0,0.02,0.02,0,0,0,0,normal
0,udp,domain_u,SF,0.000001,0.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.005871,0,0,0,0,1,0,0.67,1,0.941176,0.94,0.01,0.01,0,0,0,0.04,0,normal
0.000468,tcp,ftp,SF,0.000006,0.000871,0,0,0,0.069307,0,1,0,0,0,0,0,0,0,0,0,1,0.001957,0.001957,0,0,0,0,1,0,0,1,0.34902,0.35,0.02,0,0,0,0,0.01,0,normal
0,tcp,ftp,SF,0,0.000117,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1,0.001957,0.001957,0,0,0,0,1,0,0,0.854902,0.419608,0.49,0.03,0,0,0,0,0,0,anomaly
0,tcp,Z39_50,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409002,0.007828,0,0,1,1,0.02,0.07,0,1,0.015686,0.02,0.08,0,0,0,0,1,1,anomaly
0,udp,private,SF,0.000002,0.000108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.752941,0.74902,0.99,0.01,0.01,0,0,0,0,0,anomaly
0.000017,tcp,telnet,RSTO,0,0.000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.013699,0,0,1,0.57,1,0,0.57,0.376471,0.341176,0.34,0.05,0.01,0.02,0,0,0.9,0.7,anomaly
0,tcp,http,SF,0.000003,0.000496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.013699,0.027397,0,0,0,0,1,0,0.14,0.035294,0.905882,1,0,0.11,0.06,0,0,0,0,normal
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215264,0.215264,1,1,0,0,1,0,0,1,1,1,0,0,0,0.65,0.65,0.32,0.32,anomaly
0,tcp,http,SF,0.000003,0.004722,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.035225,0.037182,0,0,0,0,1,0,0.11,1,1,1,0,0,0,0,0,0,0,normal
0,tcp,http,SF,0.000004,0.000225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,0.980392,0.98,0.01,0,0,0,0,0,0,normal
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870841,0.001957,0.09,0,0.91,1,0,1,0,1,0.003922,0,1,0,0,0.03,0,0.97,1,anomaly
0,tcp,whois,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424658,0.017613,0,0,1,1,0.04,0.07,0,1,0.035294,0.04,0.07,0,0,0,0,1,1,anomaly
0,tcp,telnet,S3,0,0.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,1,1,0,0,1,0,0,1,0.552941,0.55,0.41,0,0,0.44,0.8,0.4,0.01,anomaly
0,tcp,http,SF,0.000006,0.000894,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007828,0.007828,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,normal
0,tcp,http,SF,0.000004,0.000261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02544,0.039139,0,0,0,0,1,0,0.1,0.996078,1,1,0,0,0.01,0,0,0,0,normal
0.035849,tcp,http,RSTR,0.001155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.015656,0.015656,0,0,1,1,1,0,0,1,0.956863,0.96,0.01,0,0,0.02,0.02,0.47,0.49,anomaly
0,tcp,ftp_data,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.027451,0.027451,1,0,1,0,0,0,0,0,anomaly
0,tcp,http,SF,0.000005,0.002929,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526,0.066536,0,0,0,0,1,0,0.06,0.12549,1,1,0,0.03,0.05,0,0,0,0,normal
0,tcp,http,SF,0.000004,0.000879,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0,0,1,0,0,0.184314,0.67451,1,0,0.02,0.02,0,0,0,0,normal
0,udp,private,SF,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.203922,0.2,0.98,0.04,0.02,0,0,0,0,0,normal
0,icmp,ecr_i,SF,0.000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136986,0.136986,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,anomaly
0,tcp,http,SF,0.000005,0.002348,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.050881,0.050881,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,normal
0,udp,domain_u,SF,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,1,0.043137,0.04,0.03,0.04,0,0,0,0.02,0,normal
0,tcp,http,SF,0.000004,0.001262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.013699,0.013699,0,0,0,0,1,0,0,0.027451,1,1,0,0.14,0.01,0,0,0,0,normal
0,udp,private,SF,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,1,1,0,0.01,0,0,0,0,0,anomaly
0,tcp,http,SF,0.000003,0.010558,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02544,0.02544,0,0,0,0,1,0,0,0.117647,1,1,0,0.03,0.05,0,0,0,0,normal
0,tcp,http,SF,0.000004,0.000243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526,0.041096,0,0,0,0,1,0,0.14,0.854902,1,1,0,0,0.01,0,0,0,0,normal
0,udp,private,SF,0.000001,0.000037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636008,0.636008,0,0,0,0,1,0,0,1,1,1,0,0.93,0,0,0,0,0,normal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381605,0.005871,0,0,1,1,0.02,0.07,0,1,0.011765,0.01,0.07,0,0,0,0,1,1,anomaly
0,tcp,http,SF,0.000004,0.001491,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.019569,0.019569,0,0,0,0,1,0,0,0.278431,1,1,0,0.01,0.03,0,0,0,0,normal
0,tcp,http,SF,0.000868,0.006177,0,0,0,0.019802,0,1,0.001256,0,0,0,0,0,0,0,0,0,0.007828,0.011742,0,0,0,0,1,0,0.5,1,0.996078,1,0.01,0,0,0,0,0.07,0.07,anomaly
0,tcp,http,SF,0.000004,0.001466,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.066536,0.066536,0,0,0,0,1,0,0,1,1,1,0,0,0,0.01,0.01,0,0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289628,0.021526,1,1,0,0,0.07,0.05,0,0.227451,0.043137,0.19,0.09,0.02,0,1,1,0,0,anomaly
0,udp,domain_u,SF,0.000001,0.000053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348337,0.34638,0,0,0,0,0.99,0.01,0,1,0.996078,1,0.01,0.01,0,0,0,0,0,normal
0,tcp,http,SF,0.000004,0.000574,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.074364,0.074364,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,normal
0,udp,private,SF,0.000001,0.000039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0.78,0,0,0,0,0,normal
0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.005871,0,0,1,1,1,0,1,1,0.043137,0.04,0.03,0,0,0,0,0.22,1,anomaly
0,tcp,ftp_data,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.031373,0.027451,0.88,0.25,0.88,0,0,0,0,0,anomaly
0,tcp,http,SF,0.000005,0.041095,0,0,0,0.009901,0,1,0,1,0,0,0,0,0,0,0,0,0.011742,0.017613,0,0,0,0,1,0,0.22,1,1,1,0,0,0,0,0,0,0,normal
0,tcp,auth,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395303,0.019569,0,0,1,1,0.05,0.06,0,1,0.039216,0.04,0.06,0,0,0,0,1,1,anomaly
0,icmp,ecr_i,SF,0.000024,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.005871,0,0,0,0,1,0,0.67,0.003922,0.152941,1,0,1,0.51,0,0,0,0,anomaly
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068493,0.068493,0.26,0.26,0.74,0.74,1,0,0,1,1,1,0,0,0,0.05,0.05,0.68,0.68,anomaly
0,udp,private,SF,0.000001,0.000037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988258,0.988258,0,0,0,0,1,0,0,1,1,1,0,0.85,0,0,0,0,0,normal
0.015629,tcp,http,RSTR,0.000923,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.082192,0.082192,0.02,0.02,0.95,0.95,1,0,0,1,1,1,0,0,0,0,0,0.16,0.16,anomaly
0,tcp,telnet,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0.5,0,0,1,0,1,1,0.501961,0.5,0.01,0,0,0,0,0.65,0.31,anomaly
0.000017,tcp,smtp,SF,0.000022,0.000255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,0.376471,0.254902,0.68,0.04,0.01,0,0,0,0,0,normal
0,udp,domain_u,SF,0.000001,0.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156556,0.313112,0,0,0,0,1,0,0.01,1,0.996078,1,0.01,0.01,0,0,0,0,0,normal
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056751,0.056751,0.79,0.79,0.17,0.17,1,0,0,1,1,1,0,0,0,0.14,0.14,0.7,0.7,anomaly
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242661,0.023483,0,0,1,1,0.1,0.07,0,1,0.047059,0.05,0.06,0,0,0,0,1,1,anomaly
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228963,0.021526,1,1,0,0,0.09,0.07,0,1,0.043137,0.04,0.06,0,0,1,1,0,0,anomaly
